SSO_ID,INSPKEY,SERVNO,REPORTDATE,SPILL_ADDRESS,SPILL_ST_NAME,TOTAL_GAL,GALSRET,GAL,SPILL_START,SPILL_STOP,HRS,CAUSE,COMMENTS,ACTIONS,WATERSHED,UNITID,UNITID2,DISCHARGE_TO,DISCHARGE_ROUTE,COUNCIL_DISTRICT,FERGUSON,Month,Year,Week,EARZ_ZONE,Expr1029,PIPEDIAM,PIPELEN,PIPETYPE,INSTYEAR,DWNDPTH,UPSDPTH,Inches_No,RainFall_Less3,SPILL ADDRESS,SewerAssetExp,NUM_SPILLS_COMPKEY,NUM_SPILLS_24MOS,PREVSPILL_24MOS,UNITTYPE,ASSETTYPE,LASTCLND,ResponseTime,ResponseDTTM,Public Notice,TIMEINT,Root_Cause,STEPS_TO_PREVENT,SPILL_START_2,SPILL_STOP_2,HRS_2,GAL_2,SPILL_START_3,SPILL_STOP_3,HRS_3,GAL_3
3455,309826,,8/20/14,6903,PAINTER WAY,100,80,100,8/20/2014 12:02:00 PM,8/20/2014 1:15:00 PM,1.216666667,Debris,"Spill ContainedReturned to SystemArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,LEON CREEK,406837,33410,GROUND,None,8,188E4,8,2014,34,0,GREASE,8,139,VCP,1979,,,0,0,6903 Painter Way,,3,2,22-Jan-13,GRAVITY,Sewer Main,13-Mar-14,0.72,20-Aug-14,FALSE,,GREASE,"Increase FCS, ",,,0.00,0,,,0.00,0
3454,,,8/19/14,423,GLENN AVE E,300,,300,8/19/2014 6:56:00 AM,8/19/2014 7:15:00 AM,0.3167,Structural,,ORDER TO REPAIR FORCE MAIN,DOS RIOS,LS269,14628,STREET,NONE,3,230E5,8,2014,34,0,STRUCTURAL,8,555.3,DIP,1956,,,0,0,GLENN AVE E 00423,,2,1,,FORCE,Sewer Main,,0.57,19-Aug-14,FALSE,,STRUCTURAL,"Point Repair, ",,,0.00,0,,,0.00,0
3452,309578,,8/17/14,118,BARBARA,300,0,300,8/17/2014 10:38:00 AM,8/17/2014 11:30:00 AM,0.866666667,Roots,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,DOS RIOS,24162,10300,DRAINAGE CULVERT,None,1,190F4,8,2014,34,0,STRUCTURAL,8,160,PVC,1979,,,0,0,118 Barbara Dr,,1,1,,GRAVITY,Sewer Main,04-Nov-13,0.62,17-Aug-14,FALSE,,STRUCTURAL,"Point Repair, ",,,0.00,0,,,0.00,0
3451,,552463,8/14/14,4212,MEDICAL DR,50,40,50,8/13/2014 4:11:00 PM,8/13/2014 7:15:00 PM,0.816666667,Contractor,,CLEANED LATERAL,DOS RIOS,191320,,STREET,NONE,8,189C2,8,2014,33,0,CONTRACTOR,,,,,,,0,0.08,MEDICAL DR 04212,,1,1,,LATERAL,Sewer Service Line,,3.32,13-Aug-14,FALSE,,CONTRACTOR,"Increase FCS, ",,,0.00,0,,,0.00,0
3450,309099,,8/13/14,3900,ST MARY'S N,5,0,5,8/13/2014 6:49:00 AM,8/13/2014 9:30:00 AM,2.683333333,Debris,Spill ContainedArea Cleaned and Disinfected,CLEANED MAIN,DOS RIOS,23769,9991,STREET,None,9,211C2,8,2014,33,0,DEBRIS,8,125,VCP,1977,,,0,0.08,3900 N. ST. MARY'S ST.,,1,1,,GRAVITY,Sewer Main,27-May-14,2.18,13-Aug-14,FALSE,,DEBRIS,"Point Repair, ",,,0.00,0,,,0.00,0
3446,308726,,8/8/14,3714,NEER AVE,200,0,200,8/7/2014 9:31:00 PM,8/7/2014 10:45:00 PM,1.233333333,Grease,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,DOS RIOS,3070,2386,DRAINAGE CULVERT,None,1,190C6,8,2014,32,0,CONTRACTOR,8,195,HDPE,2010,,,0,0,3714 Neer Ave,,1,1,,GRAVITY,Sewer Main,07-Aug-14,0.98,07-Aug-14,FALSE,,CONTRACTOR,"Increase FCS, ",,,0.00,0,,,0.00,0
3449,308846,,8/8/14,5897,BINZ-ENGLEMAN RD,370,275,370,8/8/2014 2:36:00 PM,8/8/2014 3:50:00 PM,1.233333333,Debris,"Spill ContainedReturned to SystemArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,SALADO CREEK,1067,1066,EASEMENT,None,2,213C2,8,2014,32,0,CONTRACTOR,10,302.88,PVC,1982,,,0,0,5897 Binz-Engleman Rd,,1,1,,GRAVITY,Sewer Main,,0.65,08-Aug-14,FALSE,,CONTRACTOR,"Point Repair, ",,,0.00,0,,,0.00,0
3445,,,8/6/14,3003,LOOP 410 NE,1870,8250,1870,8/6/2014 10:00:00 AM,8/6/2014 12:00:00 PM,2,Structural,,REPAIRED COLLAPSED MAIN,SALADO CREEK,47796,45751,CREEK BED,BEITEL CREEK,10,192F1,8,2014,32,0,STRUCTURAL,30,204.3,RCP,1964,,,0,0,SUMMER WIND ST 09114,,1,1,,OUTFALL,Sewer Main,,-3.00,06-Aug-14,FALSE,,STRUCTURAL,"Point Repair, ",,,0.00,0,,,0.00,0
3447,308395,,8/6/14,934,35TH ST SW,50,0,50,8/5/2014 10:54:00 PM,8/5/2014 11:45:00 PM,0.85,Grease,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,DOS RIOS,930951,34617,STORMDRAIN,None,6,229B2,8,2014,32,0,GREASE,10,500,VCP,1953,,,0,0,934 S W 35th St,,1,1,, ,Sewer Main,05-Aug-14,0.35,05-Aug-14,FALSE,,GREASE,"Increase FCS, ",,,0.00,0,,,0.00,0
3448,,544214,8/6/14,4155,LONGVALE,50,0,50,8/6/2014 2:30:00 PM,8/6/2014 2:45:00 PM,0.25,Contractor,,CLEANED MAIN,SALADO CREEK,82481,81908,STREET,,10,172D8,8,2014,32,0,CONTRACTOR,8,56.6,VCP,1969,,,0,0,LONGVALE 04155,,1,1,,GRAVITY,Sewer Main,20-Aug-13,,,FALSE,,CONTRACTOR,Other,,,0.00,0,,,0.00,0
3444,308089,,8/1/14,3838,MEDICAL DR,350,0,350,8/1/2014 11:49:00 AM,8/1/2014 2:00:00 PM,2.183333333,Debris,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,DOS RIOS,5156,5158,STORMDRAIN,None,8,189D2,8,2014,31,0,ROOTS,8,400,PVC,1999,,,0,0.01,3838 Medical DR,,1,1,,GRAVITY,Sewer Main,07-May-14,0.93,01-Aug-14,FALSE,,ROOTS,"Increase FCS, ",,,0.00,0,,,0.00,0
3443,308008,,7/31/14,4451,SHERWOOD WAY,8450,3000,8450,7/31/2014 5:41:00 PM,7/31/2014 8:30:00 PM,2.816666667,Debris,"Spill ContainedReturned to SystemArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,SALADO CREEK,50418,50147,DRAINAGE CULVERT,None,10,172F1,7,2014,31,0,STRUCTURAL,8,226.46,VCP,1979,,,0.01,0,4451 Sherwood Way,,1,1,,GRAVITY,Sewer Main,,0.32,31-Jul-14,FALSE,,STRUCTURAL,"Increase FCS, ",,,0.00,0,,,0.00,0
3442,307588,,7/29/14,89,GREY,25,20,25,7/28/2014 11:31:00 AM,7/28/2014 12:30:00 PM,0.983333333,Vandalism,"Spill ContainedReturned to SystemArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ", CLEANED MAIN,LEON CREEK,465865,465864,STREET,None,4,248A4,7,2014,31,0,VANDALISM,8,246.52,PVC,2007,,,0,0,89 Grey,,1,1,,GRAVITY,Sewer Main,28-Jul-14,0.48,28-Jul-14,FALSE,,VANDALISM,"Increase FCS, ",,,0.00,0,,,0.00,0
3441,307537,,7/27/14,1303,CALLAGHAN RD,150,0,150,7/27/2014 8:36:00 PM,7/27/2014 10:30:00 PM,1.9,Grease,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,LEON CREEK,32845,46751,STREET,None,7,208D4,7,2014,31,0,GREASE,8,273.96,CP,1970,,,0,0,1303 Callaghan Rd,,1,1,,GRAVITY,Sewer Main,13-Dec-13,0.40,27-Jul-14,FALSE,,GREASE,"Increase FCS, ",,,0.00,0,,,0.00,0
3440,307330,,7/24/14,12672,SILICON DR,1500,0,1500,7/24/2014 3:11:00 PM,7/24/2014 4:20:00 PM,1.15,Structural,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,LEON CREEK,929852,33657,DRAINAGE CULVERT,None,8,168E4,7,2014,30,0,STRUCTURAL,8,219.9,PVC,1982,,,0,0,12672 Silicon Dr ( Over Edwards Aquifer Transition Zone ),,1,1,, ,Sewer Main,,0.98,24-Jul-14,FALSE,,STRUCTURAL,"Point Repair, ",,,0.00,0,,,0.00,0
3439,,,7/23/14,3570,GLACIER LAKE,400,200,400,7/23/2014 6:00:00 PM,7/23/2014 7:30:00 PM,1.5,Contractor,,INSTALLED CLAMP ON FORCE MAIN,SALADO CREEK,LS156,91154,DRAINAGE CULVERT,NONE,2,233D7,7,2014,30,0,CONTRACTOR,8,3195.14,CAS,1988,,,0,0,GLACIER LAKE 03570,,2,1,,FORCE,Sewer Main,07-Sep-11,0.00,23-Jul-14,FALSE,,CONTRACTOR,"Point Repair, ",,,0.00,0,,,0.00,0
3438,,518271,7/21/14,7713,QUINTANA RD,10880,1,10880,7/20/2014 4:57:00 PM,7/21/2014 8:40:00 AM,15.71666667,Contractor,,CLEANED AREA,LEON CREEK,64817,,GROUND,NONE,4,248F2,7,2014,30,0,RAIN EVENT,0,7.37, ,1983,,,0,3.02,QUINTANA RD 07713,,1,1,,OUT SIPHON,Sewer Manhole,,0.55,20-Jul-14,FALSE,,RAIN EVENT,"Design Request, ",,,0.00,0,,,0.00,0
3436,306952,,7/20/14,454,SOLEDAD ST,200,150,200,7/20/2014 7:54:00 PM,7/20/2014 9:30:00 PM,1.6,Grease,"Spill ContainedReturned to SystemArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,DOS RIOS,30725,30770,STREET,None,1,210F7,7,2014,30,0,GREASE,8,350,VCP,1968,,,0,3.02,454 SOLEDAD ST,,1,1,,GRAVITY,Sewer Main,26-Mar-14,0.10,20-Jul-14,FALSE,,GREASE,Other,,,0.00,0,,,0.00,0
3435,306639,,7/17/14,8501,PERRIN BEITEL,100,100,100,7/17/2014 1:55:00 PM,7/17/2014 3:00:00 PM,1.083333333,Contractor,"Spill ContainedReturned to SystemArea Cleaned and DisinfectedFlushed Area with H2O, ",CLEANED AREA,SALADO CREEK,59925,59926,GROUND,None,,192D2,7,2014,29,0,CONTRACTOR,8,227,VCP,1972,,,0,0.21,8501 Perrin Beitel,,1,1,,GRAVITY,Sewer Main,16-Oct-13,0.33,17-Jul-14,FALSE,,CONTRACTOR,Other,,,0.00,0,,,0.00,0
3437,306665,,7/17/14,106,DONELLA DR,3000,0,3000,7/17/2014 11:58:00 AM,7/17/2014 12:30:00 PM,0.533333333,Grease,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,SALADO CREEK,69093,69094,STORMDRAIN,None,,151C6,7,2014,29,5,DEBRIS,12,400,PVC,1984,,,0,0.21,106 DONELLA DR ( Over Edwards Aquifer Recharge zone ),,1,1,,GRAVITY,Sewer Main,12-Jun-11,0.03,17-Jul-14,FALSE,,DEBRIS,"Increase FCS, ",,,0.00,0,,,0.00,0
3434,,,7/15/14,3495,VALLEY RD,2000,,2000,7/15/2014 3:15:00 PM,7/15/2014 3:35:00 PM,0.333333333,Other,,CLEANED AREA,DOS RIOS,DR09TWPMST01,,DRAINAGE CULVERT,NONE,,292-B4,7,2014,29,,OTHER,,,,,,,0.21,0,3495 VALLEY RD,,1,1,,,Sewer Treatment Plant,,-8.00,15-Jul-14,FALSE,,OTHER,Other,,,0.00,0,,,0.00,0
3433,306366,,7/14/14,10718,HORN BLVD,500,500,500,7/14/2014 9:38:00 PM,7/14/2014 10:00:00 PM,0.366666667,Grease,"Spill ContainedReturned to SystemArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,LEON CREEK,33856,47144,DRAINAGE CULVERT,None,7,168B6,7,2014,29,0,STRUCTURAL,8,340.05,PVC,1986,,,0,0,10718 Horn Blvd  ( Over Edwards Aquifer Transition Zone ),,1,1,,GRAVITY,Sewer Main,,0.37,14-Jul-14,FALSE,,STRUCTURAL,"Increase FCS, ",,,0.00,0,,,0.00,0
3432,306167,,7/12/14,203,BERYL DR,30,0,30,7/12/2014 12:16:00 PM,7/12/2014 12:58:00 PM,0.7,Debris,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,DOS RIOS,7935,17407,CREEK BED OF MARTINEZ CRK,MARTINEZ CREEK,1,190A5,7,2014,28,0,STRUCTURAL,10,308,VCP,1959,,,0,0,203 Beryl Dr,,1,1,,GRAVITY,Sewer Main,30-Oct-13,0.48,12-Jul-14,FALSE,,STRUCTURAL,"Point Repair, ",,,0.00,0,,,0.00,0
3431,305930,,7/9/14,1022,MONTEREY ST,100,0,100,7/9/2014 2:43:00 PM,7/9/2014 3:30:00 PM,0.783333333,Structural,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, ",CLEANED AREA,DOS RIOS,23210,23129,STREET,None,5,210D8,7,2014,28,0,STRUCTURAL,8,190,CT,1920,,,0,0,1022 Monterey St,,1,1,,GRAVITY,Sewer Main,,-14.72,09-Jul-14,FALSE,,STRUCTURAL,"Point Repair, ",,,0.00,0,,,0.00,0
3430,305088,,7/2/14,500,GROOS AVE,300,200,300,7/2/2014 10:25:00 AM,7/2/2014 11:15:00 AM,0.833333333,Grease,"Spill ContainedReturned to SystemArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,DOS RIOS,92687,92579,STREET,None,3,231C8,7,2014,27,0,DEBRIS,6,8.7,DIP,1948,,,0,0,500 Groos Ave,,2,1,28-Dec-12,SIPHON,Sewer Main,02-Dec-13,0.25,02-Jul-14,FALSE,,DEBRIS,"Increase FCS, ",,,0.00,0,,,0.00,0
3429,305001,,6/30/14,515,MILITARY DRIVE SW,25,0,25,6/30/2014 4:03:00 PM,6/30/2014 4:40:00 PM,0.616666667,Grease,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,DOS RIOS,13966,13344,STREET,None,3,250E2,6,2014,27,0,GREASE,8,359.7,HDPE,2010,,,0,0,515 S W Military Dr,,1,1,,GRAVITY,Sewer Main,02-Nov-13,-16.05,30-Jun-14,FALSE,,GREASE,"Increase FCS, ",,,0.00,0,,,0.00,0
3426,304631,,6/26/14,7162,OAKRIDGE,50,25,50,6/26/2014 10:47:00 AM,6/26/2014 12:00:00 PM,1.216666667,Structural,Spill ContainedReturned to SystemArea Cleaned and Disinfected,CLEANED MAIN,DOS RIOS,17383,17380,ALLEY,None,7,189D5,6,2014,26,0,CONTRACTOR,8,492,VCP,1955,,,0.12,3.22,7162  Oakridge,,1,,,GRAVITY,Sewer Main,29-May-14,0.72,26-Jun-14,FALSE,,CONTRACTOR,"Point Repair, ",,,0.00,0,,,0.00,0
3427,304703,,6/26/14,2623,LOOP 410 NE,100,0,100,6/26/2014 7:47:00 PM,6/26/2014 8:40:00 PM,0.883333333,Debris,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,SALADO CREEK,46346,46314,STORMDRAIN,None,10,192D2,6,2014,26,0,DEBRIS,8,400,CP,1970,,,0.12,3.22,2623 N E LOOP 410,,1,,,GRAVITY,Sewer Main,26-Aug-13,0.22,26-Jun-14,FALSE,,DEBRIS,"Increase FCS, ",,,0.00,0,,,0.00,0
3419,,490332,6/25/14,1074,ARION CIR,18000,,18000,6/25/2014 12:30:00 PM,6/25/2014 2:30:00 PM,2,I/I,,DILUTED BY RAIN WATER,SALADO CREEK,52815,52816,CREEK BED-SALADO CRK,SALADO CREEK,9,171B5,6,2014,26,0,RAIN EVENT,27,90,PVC,1976,,,2.98,0.25,ARION CIR 01074,,2,,,OUTFALL,Sewer Main,09-Feb-14,1.00,25-Jun-14,FALSE,,RAIN EVENT,Other,,,0.00,0,,,0.00,0
3420,,489916,6/25/14,4602,PERRIN CRK,12000,,12000,6/25/2014 10:00:00 AM,6/25/2014 2:00:00 PM,4,I/I,,DILUTED BY RAIN WATER,SALADO CREEK,50620,50916,CREEK BED-BEITEL CRK,,10,192F1,6,2014,26,0,RAIN EVENT,21,271.8,PVC,1986,,,2.98,0.25,PERRIN CRK 04602,,1,,,GRAVITY,Sewer Main,19-Jun-13,1.00,25-Jun-14,FALSE,,RAIN EVENT,Other,,,0.00,0,,,0.00,0
3421,,489960,6/25/14,5402,SUNLIT BROOK,750,,750,6/25/2014 11:30:00 AM,6/25/2014 12:15:00 PM,0.75,I/I,,DILUTED BY RAIN WATER,LEON CREEK,33323,33322,STREET-ZARZAMORA CRK,NONE,8,188E4,6,2014,26,0,RAIN EVENT,15,110.8,VCP,1966,,,2.98,0.25,SUNLIT BROOK 05402,,2,1,13-Jun-13,GRAVITY,Sewer Main,24-Jun-14,"-5,332.50",15-Nov-13,FALSE,,RAIN EVENT,"Design Request, ",,,0.00,0,,,0.00,0
3422,,490389,6/25/14,100,CRESTWOOD DR,1200,,1200,6/25/2014 11:00:00 AM,6/25/2014 11:40:00 AM,0.6667,I/I,,DILUTED BY RAIN WATER,SALADO CREEK,62083,62084,STREET,NONE,,192A8,6,2014,26,0,RAIN EVENT,15,60,PVC,1991,,,2.98,0.25,CRESTWOOD DR 00100,,1,,,GRAVITY,Sewer Main,,1.40,25-Jun-14,FALSE,,RAIN EVENT,Other,,,0.00,0,,,0.00,0
3423,,490524,6/25/14,11400,STARCREST DR,200,,200,6/25/2014 12:00:00 PM,6/25/2014 1:00:00 PM,1,I/I,,DILUTED BY RAIN WATER,SALADO CREEK,52471,52679,CREEK BED-MUDD CRK,MUDD CREEK,9,171E5,6,2014,26,0,RAIN EVENT,36,173.48,RCP,1983,,,2.98,0.25,STARCREST DR 114/1,,3,,,OUTFALL,Sewer Main,18-Jun-14,-12.00,25-Jun-14,FALSE,,RAIN EVENT,Other,,,0.00,0,,,0.00,0
3424,304529,,6/25/14,10447,NACOGDOCHES RD,22500,0,22500,6/25/2014 9:30:00 AM,6/25/2014 2:30:00 PM,5,Grease,"Area Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,SALADO CREEK,51142,51750,CREEK BED-SALADO CRK,SALADO CREEK,10,172B7,6,2014,26,0,GREASE,18,311.1,VCP,1975,,,2.98,0.25,10447 Nacogdoches Rd - Spilled into Salado Creek,,1,,,GRAVITY,Sewer Main,,-0.50,25-Jun-14,FALSE,,GREASE,"Increase FCS, ",,,0.00,0,,,0.00,0
3425,,490288,6/25/14,1006,HOLBROOK,22500,,22500,6/25/2014 3:30:00 PM,6/25/2014 5:00:00 PM,1.5,I/I,,DILUTED BY RAIN WATER,SALADO CREEK,60095,47649,CREEK BED-SALADO CRK,SALADO CREEK,2,192C6,6,2014,26,0,RAIN EVENT,48,145.32,RCP,1973,,,2.98,0.25,HOLBROOK 01006,,2,,,OUTFALL,Sewer Main,11-Apr-14,-3.00,25-Jun-14,FALSE,,RAIN EVENT,Other,,,0.00,0,,,0.00,0
3418,304249,,6/24/14,2200,HACKAMORE LN,50,50,50,6/23/2014 10:43:00 PM,6/23/2014 11:15:00 PM,0.533333333,Grease,"Spill ContainedReturned to SystemArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,LEON CREEK,902130,901627,STREET,None,4,227E2,6,2014,26,0,DEBRIS,8,306,PVC,2011,,,0,0.25,2200 Hackamore Ln,,1,,,GRAVITY,Sewer Main,23-Jun-14,0.28,23-Jun-14,FALSE,,DEBRIS,"Increase FCS, ",,,0.00,0,,,0.00,0
3417,304225,,6/23/14,9202,NEW GUILBEAU RD,13464,6000,13464,6/23/2014 11:14:00 AM,6/23/2014 12:30:00 PM,1.266666667,Vandalism,"Spill ContainedReturned to SystemArea Cleaned and Disinfected Flushed Area with H2O, Unstopped Main,",CLEANED MAIN,LEON CREEK,54969,40600,DRAINAGE CULVERT,None,7,187A1,6,2014,26,0,VANDALISM,8,127.21,PVC,1984,,,0.24,0.01,9202 New Guilbeau Rd.,,1,,,GRAVITY,Sewer Main,21-Apr-11,1.02,23-Jun-14,FALSE,,VANDALISM,"Bolt down, ",,,0.00,0,,,0.00,0
3416,,481917,6/19/14,10333,HUEBNER RD,50,0,50,6/19/2014 11:24:00 AM,6/19/2014 11:25:00 AM,0.016666667,Structural,,CLEANED AREA,LEON CREEK,37078,51967,STREET,,,168F7,6,2014,25,,OTHER,,,,,,,0,0,HUEBNER RD 10333,,17,,,GRAVITY,Sewer Main,,0.10,19-Jun-14,FALSE,,OTHER,Other,,,0.00,0,,,0.00,0
3415,302887,,6/12/14,220,TOPEKA BLVD,150,0,150,6/12/2014 4:34:00 PM,6/12/2014 5:00:00 PM,0.433333333,Structural,"Spill ContainedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,DOS RIOS,26945,26965,GROUND,None,3,231B6,6,2014,24,0,STRUCTURAL,8,400,CT,1920,,,0.73,1.18,220 Topeka Blvd,,1,,,GRAVITY,Sewer Main,26-Feb-14,0.43,12-Jun-14,FALSE,,STRUCTURAL,"Design Request, ",,,0.00,0,,,0.00,0
3414,,468002,6/9/14,902,HOLBROOK,74200,1,74200,6/9/2014 2:19:00 PM,6/9/2014 6:15:00 PM,3.93,I/I,,DISINFECTED AREA,SALADO CREEK,47649,60101,CREEK BED-SALADO CRK,SALADO CREEK-SALADO CREEK,2,192C6,6,2014,24,0,RAIN EVENT,48,998.97,RCP,1973,,,1.18,0.12,EISENHAUER RD 039/2,,2,,,OUTFALL,Sewer Main,05-Oct-11,0.90,09-Jun-14,FALSE,,RAIN EVENT,Other,,,0.00,0,,,0.00,0
3413,302523,,6/6/14,937,DONALDSON AVE,300,0,300,6/6/2014 10:06:00 AM,6/6/2014 11:45:00 AM,1.65,Structural,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,DOS RIOS,6090,6091,STREET,None,7,209F2,6,2014,23,0,STRUCTURAL,8,367.2,CP,1934,,,0,0,937 Donaldson Ave,,1,,,GRAVITY,Sewer Main,07-Dec-13,1.40,06-Jun-14,FALSE,,STRUCTURAL,"Design Request, ",,,0.00,0,,,0.00,0
3412,301858,,6/3/14,623,STOREYWOOD,300,0,300,6/3/2014 12:23:00 PM,6/3/2014 1:45:00 PM,1.366666667,Debris,Spill ContainedArea Cleaned and Disinfected,CLEANED MAIN,DOS RIOS,7630,7331,GROUND,None,1,189E4,6,2014,23,0,DEBRIS,8,267,CP,1951,,,0,0,623 Storeywood,,1,,,GRAVITY,Sewer Main,03-Mar-14,1.12,03-Jun-14,FALSE,,DEBRIS,"Increase FCS, ",,,0.00,0,,,0.00,0
3410,299632,,6/2/14,443,WOOD SHADOW,25,25,25,6/2/2014 2:35:00 PM,6/2/2014 3:30:00 PM,0.916666667,Grease,"Spill ContainedReturned to SystemArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,SALADO CREEK,53278,53355,STREET,None,9,170E2,6,2014,23,0,STRUCTURAL,8,89.11,PVC,1980,,,0,0,443 Wood Shadow  ( Over the Edwards Aquifer Transition Zone ),,1,,,GRAVITY,Sewer Main,,0.08,02-Jun-14,FALSE,,STRUCTURAL,"Point Repair, ",,,0.00,0,,,0.00,0
3411,299081,,6/1/14,7402,STAMPEDE,6700,1,6700,6/1/2014 5:48:00 PM,6/1/2014 6:30:00 PM,0.7,Structural,"Spill ContainedReturned to SystemFlushed Area with H2O, ",CLEANED AREA,LEON CREEK,84162,84163,DRAINAGE CULVERT,None,6,227F2,6,2014,23,0,STRUCTURAL,10,40.6,VCP,1966,,,0,0,7402 Stampede,,1,,,GRAVITY,Sewer Main,08-Jul-13,0.20,01-Jun-14,FALSE,,STRUCTURAL,"Point Repair, ",,,0.00,0,,,0.00,0
3409,298985,,5/31/14,1714,TRAVIS ST W,50,0,50,5/31/2014 7:59:00 AM,5/31/2014 10:00:00 AM,2.016666667,Debris,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,DOS RIOS,13014,9772,CREEK BED - ALAZAN CRK,ALAZAN CREEK,1,210C7,5,2014,22,0,GREASE,8,120.6,DIP,1960,,,0,0,1714 TRAVIS ST W,,2,1,08-Dec-13,SIPHON,Sewer Main,31-Jan-14,2.02,31-May-14,FALSE,,GREASE,"Increase FCS, ",,,0.00,0,,,0.00,0
3407,298723,,5/28/14,8518,MODRED,4400,200,4400,5/28/2014 6:39:00 PM,5/28/2014 8:20:00 PM,1.683333333,Debris,"Spill ContainedReturned to SystemArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,LEON CREEK,62595,62466,DRAINAGE CULVERT,None,7,187C1,5,2014,22,0,ROOTS,8,154.73,VCP,1975,,,0,2.02,8518 Modred,,3,,,GRAVITY,Sewer Main,,1.10,28-May-14,FALSE,,ROOTS,"Increase FCS, ",,,0.00,0,,,0.00,0
3408,298769,,5/28/14,327,HOT WELLS,3,0,3,5/28/2014 5:21:00 PM,5/28/2014 6:50:00 PM,1.483333333,Grease,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,DOS RIOS,92671,92644,STREET,None,3,231D8,5,2014,22,0,STRUCTURAL,6,394.5,CT,1948,,,0,2.02,327 HOT WELLS,,1,,,GRAVITY,Sewer Main,05-Feb-13,0.65,28-May-14,FALSE,,STRUCTURAL,"Design Request, ",,,0.00,0,,,0.00,0
3405,298556,,5/27/14,3900,EISENHAUER RD,485450,0,485450,5/26/2014 5:59:00 PM,5/27/2014 2:30:00 AM,8.516666667,Debris,Area Cleaned and Disinfected,CLEANED MAIN,SALADO CREEK,487541,527283,CREEK BED - SALADO CRK,SALADO CREEK,2,212D2,5,2014,22,0,RAIN EVENT,48,156,RCP,2012,,,0.28,1.84,3900 Eisenhauer Rd,,1,,,OUTFALL,Sewer Main,26-May-14,0.02,26-May-14,TRUE,,RAIN EVENT,"Bolt down, ",,,0.00,0,,,0.00,0
3403,298534,,5/26/14,8139,MARBACH RD,300,0,300,5/26/2014 12:43:00 PM,5/26/2014 2:30:00 PM,1.783333333,I/I,Spill Contained,DILUTED BY HEAVY RAIN WATER,LEON CREEK,548126,85596,DRAINAGE CULVERT,None,6,227D1,5,2014,22,0,DEBRIS,8,255.5,PVC,1983,,,1.72,0.13,8139 Marbach Rd,,1,,,GRAVITY,Sewer Main,16-Jan-13,0.78,26-May-14,FALSE,,DEBRIS,"Increase FCS, ",,,0.00,0,,,0.00,0
3404,298536,,5/26/14,6226,ROSE VALLEY,450,0,450,5/26/2014 12:20:00 PM,5/26/2014 5:00:00 PM,4.666666667,I/I,Spill Contained,DILUTED BY HEAVY RAIN WATER,LEON CREEK,68859,68817,DRAINAGE CULVERT,None,4,248A4,5,2014,22,0,RAIN EVENT,8,341.73,PVC,1997,,,1.72,0.13,6226 Rose Valley,,1,,,GRAVITY,Sewer Main,09-Jan-14,3.67,26-May-14,FALSE,,RAIN EVENT,"Increase FCS, ",,,0.00,0,,,0.00,0
